,URLs,Year_Released,Title,IMDB Ids,Cast,Plot_Summary,Review,Genre,Released Date,Plot Keywords,Duration,Age of content
1386,https://www.imdb.com//title/tt0453748/?ref_=fn_al_tt_1,2005.0,Kuchh Meetha Ho Jaye ,tt0453748,"With Arshad Warsi, Mahima Chaudhry, Parvin Dabas, Sandhya Mridul","""Various relationships intertwine and collide at an airport."",""","""The publicity for this movie was very misleading by showcasing it as a romantic comedy about Arshad Warsi and Mahima. These two just play two of the many characters in this film. The movie takes a look in an episodical fashion at several struggling couples who are stuck at an airport due to a long delay of their flight. These couples are either lost loves, broken hearts, on the verge of divorce, or divorcées. The idea is interesting, but it is not executed well. The movie becomes extremely long-drawn and boring. The audience begins to get as impatient as the characters in the movie waiting to board their flight. What I mainly got out of this film is that in today&apos;s busy world, we are all running around, struggling to stay on top of schedule, and end up ignoring, hurting, and miscommunicating with those who mean most to us. All it takes is a few &quot;forced&quot; hours of conversation with no distractions to clear up misunderstandings, lucidly see the other&apos;s point of view, and realize where one&apos;s position in life is. We need to shell out time for our loved ones and communicate with them to avoid broken relationships and/or unnecessary anger/hurt/fear. Mahima and &quot;the crier&quot; gave good performances. Arshad Warsi should stick to comedies and supporting roles as in Munnabhai and Salaam Namaste. Shahrukh&apos;s special appearance was really pointless."",""reviewRating""","[""Comedy"",""Romance""]","""2005-04-15""","{""total"":0","""2H5M""",17.0
1387,https://www.imdb.com//title/tt0286683/?ref_=fn_al_tt_1,1998.0,Hero Hindustani ,tt0286683,"With Arshad Warsi, Namrata Shirodkar, Kader Khan, Paresh Rawal","""A man realizes that India is completely alien to his London-raised granddaughter and arranges her marriage there. She gets a guide to pose as her fiance and falls for him."",""","""Well its a movie that u can watch with anybody.. Through bit old and retro but still it has memories in many people..over all acting is good by actors.. Worth a watch."",""reviewRating""","[""Action"",""Comedy"",""Drama""]","""1998-10-23""","{""total"":0","""2H32M""",24.0
1388,https://www.imdb.com//title/tt0898943/?ref_=fn_al_tt_1,2007.0,Raqeeb ,tt0898943,"With Rahul Khanna, Sharman Joshi, Tanushree Dutta, Jimmy Shergill","""A rich businessman Remo marries a girl (Sophie) his friend (Sid) finds online. Little did he know that Sophie had other plans for him after meeting her ex-boyfriend"",""","""I just watched this due to I heard that Rahul Khanna plays the role of a security engineer in the movie. Nothing other reason(s) I can say for watching this movie. Well the movie is considered as a slow suspense thriller but it has many downfall plots and screenplays that blocked the movie from winning the audiences&apos; hearts. There is a big question mark for Tanushree Dutt why she accepted this role when offered to her? After a smash hit of Aashiq Banaya Apne she doesn&apos;t seem to continue her sense of choosing roles. Jimmy Shergill did his role just as the script demands but still not satisfying enough. And the same goes to Sharman Joshi. Again, Rahul Khanna suits enough with his role in the movie but how long will he continue the one-sided role again and again, with the same body language he did before in Elaan. The director Anurag Singh has the director&apos;s sense but he should be little effective in making movies."",""reviewRating""","[""Crime"",""Drama"",""Mystery""]","""2007-05-18""","""love,friend,manipulation,kiss,surprise ending""","""2H4M""",15.0
1389,https://www.imdb.com//title/tt0074503/?ref_=fn_al_tt_1,1967.0,An Evening in Paris ,tt0074503,"With Shammi Kapoor, Sharmila Tagore, Sarita, K.N","""After being left broken heart several times a wealthy and beautiful Deepa travels to city of love Paris to live in her palatial house she meets Shyam (Sam) an Indian who gets fascinates by her beauty.Deepa tries to ignore Sam many..."",""","""I am watching this movie on Zee Classic and enjoying it, mostly because of the songs than anything else. My vote is 10/10 for music and 8/10 for the movie though I am a great fan of Shammi Kapoor. Besides, I always love to see old movies because there is lots of comic relief, in this movie it is by Rajendra Nath. \n\nI also loved to see K.N.Singh and Pran Sahab. I had the privilege to meet Pran Sahab twice at his house in Bombay. \n\nK.N.Singh had really a very unique style and it always interesting to see the same.\n\nMy most favourite songs from this movie are &quot;Akele Akele Kaha Ja Rahe Ho&quot;, &quot;Raat Ke Humsafar&quot; and &quot;An Evening in Paris&quot;"",""reviewRating""", , , ,"""2H48M""",55.0
1390,https://www.imdb.com//title/tt0206020/?ref_=fn_al_tt_1,1999.0,Hote Hote Pyar Hogaya ,tt0206020,"With Kajol, Atul Agnihotri, Jackie Shroff, Ayesha Jhulka","""Pinky and Atul alias Bunty are in love with each other, and plan to marry. They, however, run into opposition with their respective families, as their life-partners have already been picked for them. Pinky&apos;s dad, a retired Colonel..."",""aggregateRating""","""Hote Hote Pyaar Ho Gaya - Trailer"",""embedUrl""","[""Romance"",""Action"",""Crime""]","""1999-06-10""","{""total"":0","""2H20M""",23.0
1391,https://www.imdb.com//title/tt0156256/?ref_=fn_al_tt_1,1987.0,Aaj ,tt0156256,"With Raj Babbar, Smita Patil, Raj Kiran, Haidar Ali","""The movie is about a man who is trying to find his missing sister."",""","""Mahesh Bhatt strikes again with a story of real life of &quot;respected&quot; people in a conservational society"",""reviewRating""","[""Drama""]","""1987-11-23""","""one word title,martial arts,police station,missing person,newspaper""","""1H56M""",35.0
1392,https://www.imdb.com//title/tt0106206/?ref_=fn_al_tt_1,1993.0,Aashik Aawara ,tt0106206,"With Saif Ali Khan, Mamta Kulkarni, Mohnish Bahl, Rakesh Bedi","""Raised by a kindly thief, orphaned Jimmy goes on the run from goons and falls in love with Jyoti, whose father indirectly caused his parents&apos; deaths."",""","""This was Saif Ali Khans debut movie. He started of his career with two releases in the same year. The other was Parampara which did average business. Aashiq Awara starred his mother in a special appearance. It also featured the sexy newcomer Mamta Kulkarni. Aashiq Awaara is the typical Bollywood Masala movie, with everything from Action, lots of good comedy, romance, family drama, funny dialouges thanks to the amazing Kader Khan, who usually does the dialouges for all his movies. I absolutely loved this movie. The most funniest character in this movie and majority of Bollywood Movie is Kader Khan. This was one of Mamta&apos;s best movies, although she didn&apos;t do too well in Bollywood. The songs were decent. If you get a chance to see this. Go for it."",""reviewRating""", , , , ,29.0
1393,https://www.imdb.com//title/tt0232081/?ref_=fn_al_tt_1,1971.0,"My Village, My Country ",tt0232081,"With Asha Parekh, Dharmendra, Vinod Khanna, Laxmi Chhaya","//m.media-amazon.com/images/M/MV5BOTU2NjdiNWUtOTA1My00MzUzLTk2NmItZjA4YmE3ZmUwZTgzXkEyXkFqcGdeQXVyMTQwMzQ1MA@@._V1_.jpg"",""description""","""Must watch"",""reviewBody""", , , ,"""2H31M""",51.0
1394,https://www.imdb.com//title/tt1255873/?ref_=fn_al_tt_1,2008.0,Hari Puttar: A Comedy of Terrors ,tt1255873, ," A Comedy of Terrors"",""image""","""2021-12-01"",""inLanguage""","[""Comedy"",""Drama"",""Family""]","""2008-09-24""","""home""","""1H30M""",14.0
1395,https://www.imdb.com//title/tt1630282/?ref_=fn_al_tt_1,2011.0,Sahi Dhandhe Galat Bande ,tt1630282,"With Anupam Kher, Sharat Saxena, Udit Khurana, Tina Desai","""The son of a politician is abducted. The kidnappers play a dangerous double game to support activists against land grabbing by the Government."",""","""The name was great, the posters were well designed and the subject was well chosen. In fact, the plot was very much in news in the last few weeks only. So the time of its release was also simply perfect. But unfortunately the film fails to materialize on any of these merits and just remains an average kind of first time effort by the writer-actor- director Parvin Dabas. Besides, I was really taken aback by its very poor and sub-standard T.V. promos using the archival footage of our independence without any purpose, which was really not expected from a team having a reasonably good film-experience.\n\nSo as it began, I already had my doubts about its script and execution. Written around a burning issue of Government taking away the farmer&apos;s land in the name of development, the film takes off with reference to four local gang leaders and their don. The first half keeps revolving around these gangsters and their funny kind of gang wars but it doesn&apos;t touch the real issue strongly. The director tries to keep this particular part of the film closer to an off-beat kind of venture talking about the life of farmers living in a village situated in the outskirts of Delhi. The writer mixes the gangster plot well with the land taking over issue, plus the script gets its full support from the original locations and some smartly written dialogues for its key sequences.\n\nBut the film loses both its direction and grip as the gang leader undergoes a heart transformation and decides to take the side of villagers. From here onwards it all becomes too predictable and filmy which fails to generate any kind of interest for the viewers. As a matter of fact, I strongly felt that in order to put too many elements into its narration, Parvin actually ruined the basic thought of the plot and came out with a &apos;mixed vegetable&apos; kind of film not worth applauding.\n\nSDGB tries to bring in the feel of many past HITS forcefully and fails miserably in the process. At times it also looks quite funny &amp; amateur kind of attempt with people shooting, exchanging cars and killing each other without any Police in the scene. The four gangsters remind you of many past RGV films or the youth oriented ones where the boys commit crime along with having fun in the group. It also tries to bring in the Comedy touch as seen in KHOSLA KA GHOSLA earlier which was too based on a similar illegal land acquiring issue. But sadly nothing is up to the mark in the film. Here I also doubt that Parvin Dabas may have thought of making this project while working in KHOSLA KA GHOSLA only and might have roped in Kiran Juneja Sippy and Anupam Kher too having the same in mind.\n\nOn the performance front, I found Parvin deliberately trying hard to give a polished act in the film which was quite visible. And that may be the reason that he was not able to come up that impressive as the silent explosive man. His other three friends along with the rest of the supporting cast are all fine but nothing great with Anupam Kher simply wasted. Musically also it remains just an average fare though the songs are used smartly in its first half. However the Camera-work capturing the local ambiance works great as required by the theme of the film.\n\nOverall, SAHI DHANDHE GALAT BANDE can only be called a well intentioned average first attempt by its actor-writer-director, which remains far away from its exact destination.""},""aggregateRating""","[""Action"",""Comedy"",""Drama""]","""2011-08-19""","""politician,land grab""","""1H59M""",11.0
1396,https://www.imdb.com//title/tt0875692/?ref_=fn_al_tt_1,2007.0,Aggar: Passion Betrayal Terror ,tt0875692, ,"""Aggar","""Person"",""name""","[""Romance"",""Thriller""]","""2007-09-14""","""psychiatrist,obsession,psychotic,one night stand,obsessive love""", ,15.0
1397,https://www.imdb.com//title/tt1620907/?ref_=fn_al_tt_1,2010.0,Na Ghar Ke Na Ghaat Ke ,tt1620907,"With Om Puri, Paresh Rawal, Neena Gupta, Ravi Kishan","""A naive villager faces challenges when he gets a job in a big city."",""","""Rahul Aggarwal directs and acts in one of the year&apos;s most refreshing comedies. &apos;Na Ghar Ke Na Ghaat Ke&apos; is a celebration of old school Bollywood movies, a celebration of the cultural diversity in India, and a celebration of the common family. Rarely has culture clash been depicted so realistically yet with a sharp humour (in this case the clash is between a Bihari villager and a Bombayan city slicker). The linguistic and traditional barriers have been hilariously depicted here. The movie does have a message and even though at some point the delivery of it is done with an in your face approach, the comedy makes up for that.\n\nOm Puri and Neena Kulkarni are excellent as the proud Bihari couple. Ravi Kishan is hilarious as the Bombayan slicker while Paresh Rawal is in his usual element (that&apos;s not a bad thing in this case). Rahul Aggarwal and Narayani Shastri share great chemistry and are a convincing pair on screen. They hold their own against theit more experienced costars.\n\n&apos;Na Ghar Ke Na Ghaat Ke&apos; is a sincere little film and it&apos;s pleasing to see that there still are filmmakers today in India making movies about life in India. Aggarwal&apos;s film is refreshing, sincere and funny as hell.""},""aggregateRating""","[""Comedy"",""Drama""]","""2010-03-12""","""job""", ,12.0
1398,https://www.imdb.com//title/tt0248135/?ref_=fn_al_tt_1,1987.0,Khudgarz ,tt0248135,"With Jeetendra, Shatrughan Sinha, Bhanupriya, Amrita Singh","""Sita Sinha watches as her young son, Bihari fights another young, wealthy lad, Amar for spattering dirt on his body using his car. Sita then intervene, separates both, take them to her house only to make them embrace each other wh..."",""","""Khudgarz is one of the finest movie made by Rakesh Roshan. The story is about the friendship between rich &amp; poor, revenge, romance, comedy, dialoguebaazi. I have never like Shatrughan Sinha in any movie except for this one. Songs are good and timeless classics especially Aapke Aa jane se"",""reviewRating""","[""Drama""]","""1987-07-31""","""hotel,friend turned foe,restaurant,class differences,greed""","""2H38M""",35.0
1399,https://www.imdb.com//title/tt5617172/?ref_=fn_al_tt_1,2017.0,Qaidi Band ,tt5617172,"With Anna Ador, Ram Kapoor, Sachin Pilgaonkar, Lin Laishram","""A riveting tale of undertrials who are brought together to form a band in jail for a social event. As their popularity grows through social media, they use their music to protest against jail authorities &amp; the Indian judicial syst..."",""","""Very nice movie, it keeps your entertained for much more of the duration. Actors have performed well and overall story also is very good and points out a real issue within our system."",""reviewRating""","[""Drama"",""Music""]","""2017-08-25""","""jail""","""1H59M""",5.0
1400,https://www.imdb.com//title/tt0105897/?ref_=fn_al_tt_1,1992.0,Zindagi Ek Juaa ,tt0105897,"With Anil Kapoor, Madhuri Dixit, Shakti Kapoor, Suresh Oberoi","""Harikishan saves the life of his employer, Jagjit Singh alias JJ, only to receive a huge wage increase. All excited; Harikishan agrees to change his name to Harry and successfully carry out any task executed to him. He then realiz..."",""","""When you think of Prakash Mehra, 3 movies might come off the top of your head, Muquaddar ka Sikandar, Laawaris and Namak Halal.\n\nZindagi Ek Juaa gets forgotten when talking of his best works as it flopped at the box office but I feel it is very underrated.\n\nI have heard that apparently Mr Mehra had wanted to make this movie during the 80&apos;s but the plan failed through and instead he opted for Laawaris.\n\nThe opening sequence when Anil Kapoor tells the story reminds me of Amitji&apos;s Shakti (in which Anil Kapoor had a small appearance before he became a star).\n\nMaybe it is just a coincidence and I am looking too much into it.\n\nAnil Kapoor shines as the ordinary man thrust into the underworld.\n\nMadhuri does well in a lengthy role.\n\nAnupam Kher is good whilst Amrish Puri is his usual tremendous self as the lead villains.\n\nSuresh Oberoi also does well in a supporting role as the decent policeman who tried to assist Anil Kapoor.\n\nThe music by the late Bappi Lahiri is fantastic and I consider this to be one of his best works.\n\nThe title song is excellent, Dil To Dil Hain by Asha Bhosle has a wonderful haunting feel to it, the song has remained in my mind ever since I saw the movie 30 years ago.\n\nOverall memorable work from a talented filmmaker."",""reviewRating""","[""Action""]","""1992-05-15""","""drug,drug addiction,drug dealer,death by drug overdose""", ,30.0
1401,https://www.imdb.com//title/tt1372266/?ref_=fn_al_tt_1,2009.0,Kisaan ,tt1372266,"With Jackie Shroff, Sohail Khan, Arbaaz Khan, Nauheed Cyrusi","""A bitter family battle ensues between a father and his sons when a businessman makes a deal that entices farmers to sell off their properties."",""","""Sohail Khan and Arbaaz Khan been in the industry for sometime yet failed to make a place for themselves and both are still struggling This film is thankfully not the usual nonsense comedy mostly made by Sohail Khan productions or his films\n\nThe film however is outdated and reminds of old Dilip Kumar and Manoj Kumar type films \n\nThe treatment is no different and the film ends up being a routine social drama\n\nDirection is ordinary Music is nothing great\n\nJackie gets a meatiest role and does a good job Sohail and Arbaaz are average Dia is ordinary"",""reviewRating""","[""Action"",""Crime"",""Drama""]","""2009-03-20""","""one word title""","""1H40M""",13.0
1402,https://www.imdb.com//title/tt0178562/?ref_=fn_al_tt_1,1998.0,Hazaar Chaurasi Ki Maa ,tt0178562,"With Jaya Bachchan, Anupam Kher, Seema Biswas, Milind Gunaji","""Dibyanath Chatterji, his bank-employed wife, Sujata, and only child, a son, Brati, live a middle-class existence in Calcutta, West Bengal, India, circa early 1970s. Sujata is a quiet, devout Hindu, religious, and compassionate wom..."",""","""I did not come away thinking that the director wanted to preach Marxism (like some comments indicated), but told a story about some that strongly believed in it. He told the story of those that embrace a movement and by doing so, they have involved their entire family one way or other. The shadows of their sacrifices are long; character Nandini talks about it. The survivors deal with differently -- here the mother is running around her sons memories. She is reaching out to the places that he ever touched. This kind of intelligent film making, simple story lines, characters with depth are not everybody&apos;s cup of tea.\n\nI&apos;m not going to say I agree with the story premise but I loved the film, characterization. No actor went for a grandiose performance; dialogues were simple, no punch lines. Hence a very simple film. I would suggest people watch the DVD; the film does a wake some emotions in you.\n\nPerformances","[""Drama""]","""1998-03-20""","""based on novel""","""3H6M""",24.0
1403,https://www.imdb.com//title/tt0819777/?ref_=fn_al_tt_1,2006.0,Jigyaasa ,tt0819777,"With Nassar Abdulla, Rakesh Bedi, Hrishitaa Bhatt, Jaya Bhattacharya","""Determined to be a star, Jigyaasa offers her body to win the affections of influential producers and celebrities. But when showbiz success finally comes, is the price too great?"",""","""One thing that i liked most about this movie was some very brilliant performances by the players. The film somewhere lacked glossiness that all Indian Films required. The camera work must be totally ignored. The editing was good. However i think that the first half must have been trimmed a little. Too much of explanations did not required.\n\nThe second half was good enough and racy. The story telling and direction was simple and good enough. According to me the performance of all the actors especially Hrishitaa Bhatt was daring! The actor who performed Jigyaasa&apos;s Mother was simply superb. This film also reminds you of GIA somewhere. But here we get to see the life of a Super Star and in GIA we saw the life of a Super Model. This film also have shades of late actress Jean Seberg. But it is clearly not mentioned i suppose.\n\nA good film with some Brilliant Performances!"",""reviewRating""","[""Drama""]","""2006-03-10""","""drunk girl,party,drugs,sex,suicide""","""2H27M""",16.0
1404,https://www.imdb.com//title/tt0135621/?ref_=fn_al_tt_1,1996.0,Rakshak ,tt0135621,"With Suniel Shetty, Karisma Kapoor, Sonali Bendre, Raghuvaran","""ASP Raj Sinha is assign with the task of bringing to justice the people who are responsible for printing and circulating fake currency notes. Raj is shocked when he learn that the leader behind this crime is none other than his ch..."",""","""After finally seeing this film almost 20 years later it&apos;s release date, I must say it most definitely did not disappoint! The negative reviews written here do not do the film justice.\n\nAs a serious Sunil Shetty fan, Rakshak is on par with some of his previous hard hitting action films, the likes of Krishna, Mohra, Takkar &amp; Vinashak. \n\nA great cast with a decent plot &amp; excellent action sequences especially at it&apos;s climax.\n\nAlthough Raveena Tandon only appears in the smash hit song &apos;Shahar Ki Ladki&apos; &amp; is not cast in the film, enjoyed seeing 3 Bollywood beauties in one film especially Sonali Bendre who plays a doctor (something other than her usual roles of a romantic interest). Karishma Kapoor , Aruna Irani, Alok Nath &amp; Mushtaq Khan are familiar faces which alongside Sunil Shetty&apos;s gives the film a good variety in terms of casting. \n\nMy first film seeing actor &apos;Raghuvaran&apos;. Quite refreshing seeing an honest man turned villain being played by an actor other than Gulshan Grover &amp; Amrish Puri. \n\nThere are many gruesome criminal acts shown in the film which were difficult to watch. A mature audience is recommended. \n\nSuperb soundtrack by Anand-Milind. All hit songs &apos;Shahar Ki Ladki&apos;, &apos;Kuchi Kuchi&apos; &amp; &apos;Sundara Sundara&apos; were well shot &amp; choreographed in the film which continues to remain iconically memorable till today.\n\nMy first film under the &apos;Ashok Honda&apos; banner other than the editing done in one of my favorite films of 1994 &apos;Amaanat&apos;. Decent direction that could have been better in some parts, but not too bad as I have seen worst.\n\nMy only complaint is the poor quality of the DVD releases of this film which needs to be re-mastered with better video quality &amp; proper English Subtitles.""},""aggregateRating""","[""Action"",""Thriller""]","""1996-11-29""","""violence,mother son relationship,action hero,corrupt cop,husband wife relationship""","""2H44M""",26.0
1405,https://www.imdb.com//title/tt2759338/?ref_=fn_al_tt_1,2018.0,Dassehra ,tt2759338,"With Neil Nitin Mukesh, Tina Desai, Manish Vatssalya, Govind Namdeo","""It&apos;s a story of an honest police officer who is trapped under adverse circumstances. It&apos;s is a political thriller driven by crime and politics. The film revolves around the background of a politically volatile state, which shows a..."",""","""It is one of those movie you regret watching.the plot is revealed fast then the story just keeps on drifting until 2nd half. The duration of the movie Could have been decreased since there is nothing much to show. amateur acting. Overall below average"",""reviewRating""","[""Action"",""Thriller""]","""2018-10-26""","{""total"":0","""2H11M""",4.0
1406,https://www.imdb.com//title/tt8175968/?ref_=fn_al_tt_1,2018.0,High Jack ,tt8175968,"With Sumeet Vyas, Mantra Mugdh, Sonnalli Seygall, Boloram Das","""Four angry employees hijack a Goa to Delhi plane to settle their dues and take revenge against their employer. Things take a turn when the passengers accidentally consume drinks laced with drugs."",""","""Light chill type of movie, the one that you watch just for time pass. Better than a lot of big budget comedy films like Singh is Bling, Welcome Back, etc.. It&apos;s nice to see that they didn&apos;t put any annoying/unnecessary song &amp; kept the movie short."",""reviewRating""","[""Comedy""]","""2018-05-18""","""revenge""","""1H42M""",4.0
1407,https://www.imdb.com//title/tt0361505/?ref_=fn_al_tt_1,1975.0,Dharmatma ,tt0361505,"With Premnath Malhotra, Feroz Khan, Hema Malini, Rekha","""Wealthy, powerful and influential Seth Dharamdas leads a financially secure life in a palatial mansion. He is known to come to the aid of all people who are beyond any hope of assistance, and this leads to him being known as &quot;Dhar..."",""","""RGV&apos;s Sarkar begins with the director admitting to being deeply influenced by The Godfather like countless directors all over the world. Feroz Khan&apos;s Dharmatma marks the beginning of this obsession with Indian film-makers. Given the exalted status of The Godfather with nearly every cinema buff and the fact that adaptations in the Indian milieu have resulted in films like Nayakan and Parinda, I thought Dharmatma was worth a watch. Having watched it, I&apos;ve to say that despite the patchy feel of the film, there are items of interest here and noteworthy too.\n\nForemost among them is the portion of the film that plays out in Afghanistan (a first for Indian cinema). Hema Malini (as an Afghan clanswoman named Reshma !), Danny Denzongpa and Feroz Khan spice up this sequence that is remarkably well shot by any standards (Buzkashi) and lingers long after the viewing. Premnath in the title role is the other interesting aspect of the film. I&apos;d seen him in Bobby but little else. His portrayal here is just as interesting in its angst and justification for the means he adopts as is the employment of matka (an Indian form of gambling). That it isn&apos;t expanded upon is more to do with the way the script handles the character.\n\nApart from these, the viewing also made me think about the meaning of the word adaptation in the cinematic idiom. When one is besotted with an original, how does one strike a balance between faithful recreation and assuming creative license ? Even more valid is the question - how does one identify the aspects of the original that may not be acceptable to the target audience of the adaptation ? For Feroz Khan in this film shares very little with Michael Corleone and undergoes a transformation so minimal in that his fundamentals are hardly shaken by the turn of events. In an act of complete dilution, he is also spared the moral dilemma of having to plan the demise of his brother-in-law too."",""reviewRating""","[""Action"",""Romance"",""Thriller""]","""1975-04-30""","""beating,loss of loved one,crime boss,father son conflict,directed by star""","""2H43M""",47.0
1408,https://www.imdb.com//title/tt5988222/?ref_=fn_al_tt_1,2016.0,Angaar ,tt5988222,"With Falguni Rahman Jolly, Om, Subrata Barua, Rajatabha Dutta."" data-id=""main"" name=""description""/><meta content=""Reviews, Showtimes, DVDs, Photos, User Ratings, Synopsis, Trailers, Credits"" name=""keywords""/><script type=""application/ld+json"">{""@context""","{""@type""","{""@type""", , , , ,6.0
1409,https://www.imdb.com//title/tt4894820/?ref_=fn_al_tt_1,,"""Neues Aus Der Welt Des Films"" Episode dated 8 July 1975 ",tt4894820, ,"[{""@type""","image""/><meta content=""1000"" property=""og","[""News""]","""1975-07-08""","{""total"":0", ,
1410,https://www.imdb.com//title/tt4373886/?ref_=fn_al_tt_1,2015.0,Sharafat Gayi Tel Lene ,tt4373886,"With Zayed Khan, Tina Desai, Anupam Kher, Rannvijay Singh","""A mysterious sum of money is credited into Prithvi Khurrana, a commoner&apos;s bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations."",""","""Its really great to see a comparatively small film exploring a novel idea trying to give you something fresh moving ahead than the usual. Hence SHARAFAT GAYI TEL LENEsurely earns few brownie points for this much desired brave move taking the risk, but I wish the team had shown the same inventive vision in its writing and execution too saving it from becoming a drag post the initial interesting moments in the first half.\n\nSharing the outline of its exciting plot, just imagine what if the ATM balance receipt one gets out of the money machine surprisingly shows an amount of Rs.100 crores recently credited in the account. And next, the person still struggling to accept the truth receives a &apos;private number&apos; call from none other than the notorious Dawood, who has actually depositing that money in order to have a new middle man in the town delivering his &apos;Havala&apos; payments. Based on this energetic con-plot with a wide scope of many shocking twist and turns, SGTL sadly begins with the same long intros and a song before coming to its core theme. And then instead of becoming a fun-ride, soon loses the grip and goes on overstretching the proceedings missing that expected excitement or energy. \n\nSupporting the film to the best of their ability, everyone in the cast (Anupam Kher, Zayed Khan, Tena Desae &amp; Rannvijay Singh) play their respective roles well but director Gurmmeet Singh fails to exploit the efforts made, delivering a completely lifeless film (with a poor climax) that could have been a fine, fast paced, thrilling entertainer instead. Moreover when you see the names of multiple music directors roped in for the average music to be incorporated in a con-thriller accompanied by an unexciting background score &amp; cinematography, then you realize that probably the film was being conceived in the wrong manner right from the first stage itself missing the required focus.\n\nTo conclude, the fresh interesting plot of a con-game being played between just a few characters (with reference of the over-famous Dawood), gets under-utilized in SHARAFT GAYI TEL LENE released without any publicity campaign. But it still can be seen (just for its enjoyable premise) if you are able to catch it next on a channel or post its release in the home video market in the coming weeks."",""reviewRating""","[""Comedy"",""Drama"",""Mystery""]","""2015-01-16""","""money""","""1H48M""",7.0
1411,https://www.imdb.com//title/tt0259877/?ref_=fn_al_tt_1,1990.0,The Closed Door ,tt0259877,"With Hashmat Khan, Manjeet Kular, Kunika Sadanand, Satish Kaul","//m.media-amazon.com/images/M/MV5BY2FjZWEyNTYtMGVkYS00ZjdmLWI5Y2MtYmQ4YTEzZjAxZWFhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg"",""description""","""good because its bad"",""reviewBody""","[""Action"",""Drama"",""Horror""]","""1990-06-01""","""demon,burned to death,castle,blood splatter,chase""","""2H25M""",32.0
1412,https://www.imdb.com//title/tt5743888/?ref_=fn_al_tt_1,2017.0,Julie 2 ,tt5743888,Shivdasani,"""A simple girl rises to be a big star, but the story of her success is not without its dark side."",""","""The first thing you notice about this film is Raai Laxmi&apos;s superb acting, magical musical numbers and a strong narrative. Julie 2 not only delivers what it had promised but also exceeds expectations by introducing a surprise murder mystery. The film is both - thought provocative and entertaining. \n\nA few watch films for its elegance, good acting and high production values. A few watch films for their sleaziness, skin display and controversy. How often do you get both the sides leaving the theater satisfied thinking that they got a great value for money? Deepak Shivdasani and Pahlaj Nihalani&apos;s film, Julie 2 has managed both.\n\nTerrific plot and great performances. This one is a good watch over the weekend. Definitely highly recommended!"",""reviewRating""","[""Drama"",""Romance"",""Thriller""]","""2017-11-24""","""casting couch,adults""","""2H39M""",5.0
1413,https://www.imdb.com//title/tt0187351/?ref_=fn_al_tt_1,1989.0,Nigahen: Nagina Part II ,tt0187351, ,"""Nigahen","""gauravjuneja91""},""dateCreated""","[""Drama"",""Family"",""Fantasy""]","""1989-08-11""","{""total"":0","""2H20M""",33.0
1414,https://www.imdb.com//title/tt0305689/?ref_=fn_al_tt_1,1965.0,Jab Jab Phool Khile ,tt0305689,"With Nanda Karnataki, Shashi Kapoor, Agha, Shammi","""Raja (Shashi Kapoor), a Kashmiri boatman and Rita (Nanda), a beautiful heiress from the city, fall in love."",""","""Great music, Excellent performance of Shashi sir &amp; Superb chemistry between Shashi kapoor &amp; Nanda. However Story is not so perfect. But this movie is much better than its copied version (Raja Hindustani)."",""reviewRating""","[""Musical"",""Romance""]","""1965-11-05""","""fall""","""2H21M""",57.0
1415,https://www.imdb.com//title/tt0099081/?ref_=fn_al_tt_1,1990.0,Baap Numbri Beta Dus Numbri ,tt0099081,"With Govardhan Asrani, Gulshan Grover, Jamuna, Shakti Kapoor","""A father and son are conning the whole city of Bombay."",""","""Imagine a movie made with supporting characters as main characters and main movie characters become supporting actors. This is majorly about perfectly casted father and son, Kader Khan and Shakti Kapoor. Jackie Shroff and Aditya Pancholi became supporting actors of the movie. Movie is hilarious right from the start till end. One of the cult comedy of all times. Leave your brain aside and watch the movie. The most iconic and con scene in the movie was when few people are sent to Dubai. That is still remembered as one of the most hilarious scene in the movie. Don&apos;t miss this amazing roller coaster of laughter. I am sure you will watch this movie again and again"",""reviewRating""","[""Action"",""Comedy"",""Crime""]","""1990-01-26""","""animated opening credits,fear,remorse,smuggler,father son conflict""","""2H32M""",32.0
1416,https://www.imdb.com//title/tt1438486/?ref_=fn_al_tt_1,2009.0,Chal Chala Chal ,tt1438486,"With Govardhan Asrani, Asif Basra, Kaluram Dhobale, Govinda","""Pune-based widower Omkar Nath used to work as a Headmaster with a local school. When he was fired, his son, Deepak, hired a lawyer to sue the school. The school was represented by none other than Omkar&apos;s live-in son-in-law, Vinaya..."",""","""If u r seeing for the 1st time..meaning without seeing the original malayalam movie ( varavelpu and some scenes from ee parakumy thalika).then u can for sure enjoy it..apart from tat..movie is good comedy entertainer... but if u have watched those original movies priorly..then ..its just gor entertainment and you&apos;ll feel a little bored"",""reviewRating""","[""Action"",""Comedy"",""Crime""]","""2009-02-06""","{""total"":0","""2H18M""",13.0
